date,city,count_review,avg_stars,avg_diff_precip,avg_temp
2008-05-01,Pittsburgh,5,5.0,0.0,61.5
2008-05-02,Pittsburgh,5,4.0,0.23799999319016935,64.5
2008-05-04,Pittsburgh,10,3.0,0.04199999868869782,65.9
2008-05-05,Pittsburgh,10,4.5,0.0019999999552965165,65.8
2008-05-06,Pittsburgh,10,4.5,0.0,66.9
2008-05-07,Pittsburgh,10,4.5,0.051999998092651364,69.8
2008-05-09,Pittsburgh,20,3.75,0.1500000014901161,68.5
2008-05-10,Pittsburgh,5,5.0,0.12799999713897706,68.2
2008-05-11,Pittsburgh,5,4.0,0.10400000400841236,67.1
2008-05-13,Pittsburgh,5,3.0,0.0019999999552965165,60.3
2008-05-14,Pittsburgh,25,3.0,0.023999999463558196,64.6
2008-05-15,Pittsburgh,10,4.5,0.059999998286366464,67.2
2008-05-16,Pittsburgh,15,3.6667,0.09399999976158142,69.7
2008-05-17,Pittsburgh,40,3.625,0.031999999284744264,67.1
2008-05-18,Pittsburgh,5,4.0,0.12799999862909317,69.5
2008-05-19,Pittsburgh,10,4.0,0.05,70.7
2008-05-20,Pittsburgh,40,3.25,0.025999999046325682,72.3
2008-05-21,Pittsburgh,40,3.5,0.04200000017881393,65.0
2008-05-22,Pittsburgh,10,4.0,0.06400000005960464,59.0
2008-05-23,Pittsburgh,5,4.0,0.03999999910593033,57.6
2008-05-24,Pittsburgh,5,4.0,0.026000000163912775,58.9
2008-05-26,Pittsburgh,10,4.0,0.003999999910593033,68.1
2008-05-27,Pittsburgh,25,3.2,0.015999999642372132,68.8
2008-05-28,Pittsburgh,50,3.6,0.2200000047683716,65.4
2008-05-29,Pittsburgh,5,5.0,0.0,65.7
2008-05-30,Pittsburgh,10,4.0,0.0,70.6
2008-05-31,Pittsburgh,50,3.3,0.08599999733269215,75.8
2008-06-01,Pittsburgh,10,4.0,0.02199999988079071,75.2
2008-06-02,Pittsburgh,5,4.0,0.030000001192092896,74.9
2008-06-04,Pittsburgh,10,4.0,0.04200000055134297,76.2
2008-06-05,Pittsburgh,20,4.5,0.05600000023841858,76.8
2008-06-06,Pittsburgh,10,3.0,0.04399999976158142,81.2
2008-06-08,Pittsburgh,5,3.0,0.005999999865889549,82.2
2008-06-09,Pittsburgh,20,4.25,0.06800000071525573,84.0
2008-06-10,Pittsburgh,70,3.8571,0.20799999237060546,82.6
2008-06-11,Pittsburgh,25,4.2,0.10400000214576721,78.6
2008-06-13,Pittsburgh,5,4.0,0.1340000033378601,82.0
2008-06-14,Pittsburgh,10,4.0,0.15399999991059304,82.0
2008-06-15,Pittsburgh,5,5.0,0.10399999618530273,81.3
2008-06-16,Pittsburgh,15,3.3333,0.003999999910593033,82.3
2008-06-17,Pittsburgh,10,3.0,0.0,81.4
2008-06-18,Pittsburgh,30,3.5,0.0,76.8
2008-06-19,Pittsburgh,30,3.5,0.0,76.5
2008-06-20,Pittsburgh,5,4.0,0.0,78.1
2008-06-21,Pittsburgh,15,5.0,0.22599999904632567,81.2
2008-06-22,Pittsburgh,10,5.0,0.23799999952316284,81.9
2008-06-24,Pittsburgh,40,4.125,0.02800000011920929,78.8
2008-06-25,Pittsburgh,80,4.0,0.04199999868869782,79.9
2008-06-26,Pittsburgh,5,4.0,0.4259999990463257,82.6
2008-06-27,Pittsburgh,10,3.5,0.25200000405311584,82.2
2008-06-28,Pittsburgh,15,3.6667,0.003999999910593033,84.1
2008-06-29,Pittsburgh,5,4.0,0.051999998092651364,84.0
2008-06-30,Pittsburgh,50,3.8,0.0780000001192093,81.1
2008-07-01,Pittsburgh,10,4.5,0.030000001192092896,79.7
2008-07-03,Pittsburgh,20,4.0,0.09800000190734863,80.5
2008-07-04,Pittsburgh,5,4.0,0.22599999606609344,81.1
2008-07-05,Pittsburgh,15,4.3333,0.015999999642372132,79.9
2008-07-07,Pittsburgh,10,4.0,0.005999999865889549,82.9
2008-07-08,Pittsburgh,30,3.8333,0.3480000037699938,85.2
2008-07-09,Pittsburgh,20,3.75,0.13400000222027303,85.1
2008-07-10,Pittsburgh,30,3.3333,0.1419999971985817,80.5
2008-07-11,Pittsburgh,30,4.5,0.03799999952316284,80.1
2008-07-12,Pittsburgh,35,3.5714,0.17599999904632568,81.2
2008-07-13,Pittsburgh,50,3.8,0.37399998754262925,81.4
2008-07-14,Pittsburgh,15,4.3333,0.0,79.1
2008-07-15,Pittsburgh,15,4.3333,0.0,80.6
2008-07-16,Pittsburgh,30,3.1667,0.0,82.7
2008-07-17,Pittsburgh,5,4.0,0.0,84.1
2008-07-18,Pittsburgh,20,3.0,0.0,85.8
2008-07-19,Pittsburgh,15,2.3333,0.0019999999552965165,85.7
2008-07-20,Pittsburgh,5,3.0,0.007999999821186066,82.9
2008-07-21,Pittsburgh,20,4.25,0.015999999642372132,84.6
2008-07-23,Pittsburgh,55,4.0909,0.023999999836087228,82.0
2008-07-24,Pittsburgh,20,4.0,0.0800000011920929,81.0
2008-07-25,Pittsburgh,10,3.0,0.0,81.5
2008-07-27,Pittsburgh,10,4.0,0.0,84.0
2008-07-28,Pittsburgh,45,3.8889,0.051999998092651364,83.6
2008-07-29,Pittsburgh,35,3.4286,0.0,84.1
2008-07-30,Pittsburgh,15,5.0,0.005999999865889549,85.5
2008-07-31,Pittsburgh,35,3.7143,0.17200000286102296,85.6
2008-08-01,Pittsburgh,45,3.8889,0.0,86.4
2008-08-03,Pittsburgh,35,4.2857,0.0,83.3
2008-08-04,Pittsburgh,45,3.7778,0.0,82.7
2008-08-05,Pittsburgh,30,4.3333,0.1279999990016222,82.7
2008-08-06,Pittsburgh,20,4.5,0.17400000095367432,84.3
2008-08-07,Pittsburgh,15,3.6667,0.16600000262260436,82.2
2008-08-08,Pittsburgh,15,3.6667,0.0019999999552965165,79.4
2008-08-10,Pittsburgh,15,3.0,0.04600000157952309,79.5
2008-08-11,Pittsburgh,15,3.3333,0.01800000071525574,79.3
2008-08-12,Pittsburgh,35,3.7143,0.0,78.8
2008-08-13,Pittsburgh,15,3.3333,0.051999999955296514,78.3
2008-08-14,Pittsburgh,25,4.0,0.03200000114738941,79.0
2008-08-15,Pittsburgh,35,3.5714,0.03600000105798244,79.4
2008-08-16,Pittsburgh,5,5.0,0.005999999865889549,79.7
2008-08-17,Pittsburgh,20,3.5,0.057999998331069946,80.1
2008-08-18,Pittsburgh,30,4.1667,0.0,81.0
2008-08-19,Pittsburgh,10,3.0,0.0,79.5
2008-08-20,Pittsburgh,30,3.1667,0.0,78.9
2008-08-21,Pittsburgh,25,4.0,0.0,81.0
2008-08-22,Pittsburgh,15,5.0,0.0,83.3
2008-08-23,Pittsburgh,15,3.3333,0.0019999999552965165,83.2
2008-08-24,Pittsburgh,25,3.8,0.02199999988079071,84.0
2008-08-25,Pittsburgh,70,4.0,0.22999999523162842,79.8
2008-08-27,Pittsburgh,50,4.0,0.6619999907910824,78.0
2008-08-28,Pittsburgh,20,4.25,0.30399999804794786,76.0
2008-08-30,Pittsburgh,80,3.75,0.0,80.2
2008-08-31,Pittsburgh,15,4.0,0.03200000002980232,78.6
2008-09-01,Pittsburgh,105,3.3333,0.0,78.1
2008-09-02,Pittsburgh,25,3.4,0.0,78.1
2008-09-04,Pittsburgh,15,5.0,0.0,81.9
2008-09-05,Pittsburgh,5,4.0,0.04599999971687794,80.7
2008-09-06,Pittsburgh,15,3.0,0.06000000238418579,81.0
2008-09-07,Pittsburgh,75,3.6667,0.010000000149011612,79.5
2008-09-08,Pittsburgh,20,3.25,0.003999999910593033,78.1
2008-09-09,Pittsburgh,45,3.6667,0.08999999687075615,76.1
2008-09-10,Pittsburgh,35,3.4286,0.3539999946951866,72.8
2008-09-11,Pittsburgh,40,4.0,0.0,71.8
2008-09-12,Pittsburgh,55,3.9091,0.28600000850856305,75.3
2008-09-13,Pittsburgh,15,4.0,0.3240000009536743,76.5
2008-09-14,Pittsburgh,15,3.0,0.033999998867511746,79.0
2008-09-15,Pittsburgh,25,3.8,0.007999999821186066,77.1
2008-09-16,Pittsburgh,90,3.8889,0.10199999809265137,71.4
2008-09-17,Pittsburgh,25,3.0,0.005999999865889549,71.0
2008-09-18,Pittsburgh,5,4.0,0.0,72.3
2008-09-19,Pittsburgh,5,5.0,0.0,73.2
2008-09-20,Pittsburgh,40,3.0,0.0,73.5
2008-09-21,Pittsburgh,35,3.4286,0.0,73.3
2008-09-22,Pittsburgh,20,3.5,0.0,73.9
2008-09-23,Pittsburgh,15,2.3333,0.0,71.9
2008-09-24,Pittsburgh,5,5.0,0.0,73.5
2008-09-25,Pittsburgh,20,4.0,0.0,73.5
2008-09-26,Pittsburgh,20,5.0,0.2619999885559082,72.2
2008-09-27,Pittsburgh,35,3.1429,0.04200000055134297,74.8
2008-09-28,Pittsburgh,5,3.0,0.2379999965429306,76.0
2008-09-29,Pittsburgh,40,3.0,0.023999999463558196,74.6
2008-09-30,Pittsburgh,20,3.75,0.09200000166893005,73.3
2008-10-01,Pittsburgh,10,4.0,0.05400000214576721,70.2
2008-10-03,Pittsburgh,5,4.0,0.020000000298023225,65.1
2008-10-04,Pittsburgh,5,3.0,0.03599999919533729,62.2
2008-10-05,Pittsburgh,20,3.75,0.003999999910593033,62.7
2008-10-06,Pittsburgh,25,4.4,0.0,64.0
2008-10-07,Pittsburgh,15,4.3333,0.0,64.2
2008-10-08,Pittsburgh,20,3.0,0.2700000047683716,66.9
2008-10-09,Pittsburgh,15,4.6667,0.06200000233948231,68.1
2008-10-10,Pittsburgh,40,3.25,0.0019999999552965165,67.6
2008-10-11,Pittsburgh,25,3.0,0.0,62.3
2008-10-12,Pittsburgh,55,3.8182,0.0,61.9
2008-10-13,Pittsburgh,10,4.5,0.0,63.4
2008-10-14,Pittsburgh,20,4.75,0.0,65.0
2008-10-15,Pittsburgh,10,2.5,0.06200000047683716,66.5
2008-10-16,Pittsburgh,40,3.625,0.14800000116229056,67.2
2008-10-17,Pittsburgh,25,4.0,0.08199999928474426,63.1
2008-10-18,Pittsburgh,15,3.3333,0.0,60.2
2008-10-19,Pittsburgh,30,4.3333,0.0,58.4
2008-10-20,Pittsburgh,35,3.5714,0.011999999731779098,59.3
2008-10-21,Pittsburgh,20,2.75,0.007999999821186066,60.6
2008-10-22,Pittsburgh,50,3.3,0.0,55.1
2008-10-23,Pittsburgh,10,3.0,0.0,54.6
2008-10-24,Pittsburgh,5,3.0,0.05199999883770943,58.1
2008-10-26,Pittsburgh,45,3.7778,0.08600000143051148,59.8
2008-10-27,Pittsburgh,20,4.25,0.06800000071525573,57.7
2008-10-28,Pittsburgh,15,4.0,0.025999999046325682,55.1
2008-10-29,Pittsburgh,20,4.0,0.017999999597668646,56.0
2008-10-30,Pittsburgh,5,2.0,0.0,55.3
2008-10-31,Pittsburgh,15,3.0,0.0,59.7
2008-11-01,Pittsburgh,5,2.0,0.0019999999552965165,60.1
2008-11-02,Pittsburgh,5,5.0,0.015999999642372132,59.1
2008-11-03,Pittsburgh,5,4.0,0.04999999850988388,60.8
2008-11-04,Pittsburgh,15,4.0,0.0,61.1
2008-11-05,Pittsburgh,15,3.6667,0.0,59.4
2008-11-06,Pittsburgh,10,5.0,0.0,58.2
2008-11-07,Pittsburgh,55,3.0909,0.09599999785423279,58.3
2008-11-08,Pittsburgh,15,5.0,0.019999999552965164,56.6
2008-11-09,Pittsburgh,40,3.25,0.009999999776482582,49.6
2008-11-10,Pittsburgh,25,3.2,0.0,45.8
2008-11-11,Pittsburgh,5,5.0,0.0,47.6
2008-11-12,Pittsburgh,20,3.75,0.015999999642372132,52.1
2008-11-13,Pittsburgh,20,3.75,0.05400000214576721,55.9
2008-11-14,Pittsburgh,35,3.2857,0.17200000286102296,60.4
2008-11-15,Pittsburgh,25,4.0,0.2940000113099813,57.6
2008-11-16,Pittsburgh,10,2.0,0.04800000078976154,51.7
2008-11-17,Pittsburgh,30,4.5,0.045999998599290846,49.8
2008-11-18,Pittsburgh,10,4.5,0.05600000023841858,46.5
2008-11-19,Pittsburgh,15,3.6667,0.011999999731779098,43.6
2008-11-20,Pittsburgh,10,3.0,0.020000000670552253,46.6
2008-11-21,Pittsburgh,20,3.75,0.04399999864399433,44.5
2008-11-22,Pittsburgh,5,4.0,0.003999999910593033,39.9
2008-11-23,Pittsburgh,35,3.4286,0.0,41.8
2008-11-24,Pittsburgh,30,3.6667,0.043999999016523364,45.0
2008-11-25,Pittsburgh,35,3.5714,0.15799999982118607,48.0
2008-11-26,Pittsburgh,30,4.1667,0.1440000031143427,44.2
2008-11-27,Pittsburgh,5,5.0,0.08400000035762786,44.7
2008-11-28,Pittsburgh,20,3.75,0.0,47.0
2008-11-29,Pittsburgh,10,3.5,0.046000000834465024,46.6
2008-11-30,Pittsburgh,40,3.25,0.3440000057220459,46.3
2008-12-01,Pittsburgh,30,3.3333,0.10199999809265137,47.3
2008-12-02,Pittsburgh,70,3.8571,0.003999999910593033,44.0
2008-12-03,Pittsburgh,70,4.1429,0.003999999910593033,43.8
2008-12-04,Pittsburgh,20,3.25,0.011999999731779098,45.0
2008-12-05,Pittsburgh,5,4.0,0.007999999821186066,42.4
2008-12-06,Pittsburgh,10,4.0,0.046000000834465024,38.1
2008-12-07,Pittsburgh,20,4.0,0.017999999597668646,38.1
2008-12-08,Pittsburgh,15,4.6667,0.0,37.9
2008-12-09,Pittsburgh,25,4.2,0.12999999523162842,46.2
2008-12-10,Pittsburgh,60,3.25,0.2740000009536743,50.4
2008-12-11,Pittsburgh,25,3.2,0.3559999972581863,48.5
2008-12-12,Pittsburgh,50,3.7,0.13599999994039536,43.0
2008-12-13,Pittsburgh,5,5.0,0.015999999642372132,39.4
2008-12-14,Pittsburgh,20,3.5,0.03800000101327896,39.2
2008-12-15,Pittsburgh,55,3.2727,0.10200000107288361,43.6
2008-12-16,Pittsburgh,10,3.5,0.06200000010430813,42.8
2008-12-17,Pittsburgh,80,3.8125,0.1359999980777502,41.1
2008-12-18,Pittsburgh,15,3.6667,0.02199999988079071,42.0
2008-12-19,Pittsburgh,5,4.0,0.21399999782443047,43.8
2008-12-20,Pittsburgh,15,3.6667,0.2699999988079071,43.1
2008-12-21,Pittsburgh,25,3.6,0.047999999672174457,36.9
2008-12-22,Pittsburgh,15,3.3333,0.036000000312924385,30.9
2008-12-24,Pittsburgh,40,4.25,0.12800000086426735,41.4
2008-12-25,Pittsburgh,5,1.0,0.2019999973475933,45.7
2008-12-26,Pittsburgh,40,4.25,0.08400000184774399,40.4
2008-12-27,Pittsburgh,20,4.0,0.12200000472366809,44.8
2008-12-28,Pittsburgh,20,3.75,0.01799999997019768,49.7
2008-12-29,Pittsburgh,5,4.0,0.0019999999552965165,46.8
2008-12-30,Pittsburgh,55,3.7273,0.0,45.2
2008-12-31,Pittsburgh,30,3.3333,0.02799999937415123,42.8
2009-01-01,Pittsburgh,50,3.6,0.0,37.4
2009-01-02,Pittsburgh,45,3.0,0.005999999865889549,38.3
2009-01-03,Pittsburgh,20,4.25,0.0019999999552965165,40.5
2009-01-04,Pittsburgh,15,4.6667,0.11399999782443046,41.5
2009-01-05,Pittsburgh,60,3.9167,0.02199999988079071,41.3
2009-01-06,Pittsburgh,80,3.625,0.2919999897480011,40.9
2009-01-07,Pittsburgh,45,4.2222,0.2819999992847443,42.2
2009-01-08,Pittsburgh,70,4.2143,0.06400000005960464,40.0
2009-01-09,Pittsburgh,65,4.3077,0.03799999952316284,37.5
2009-01-10,Pittsburgh,20,3.25,0.12199999764561653,39.6
2009-01-11,Pittsburgh,50,3.9,0.037999999895691874,41.6
2009-01-12,Pittsburgh,10,4.5,0.03200000002980232,40.1
2009-01-13,Pittsburgh,20,2.75,0.05200000070035458,40.7
2009-01-14,Pittsburgh,30,4.0,0.03799999952316284,36.1
2009-01-15,Pittsburgh,5,5.0,0.04000000059604645,34.0
2009-01-16,Pittsburgh,20,4.5,0.0,27.9
2009-01-17,Pittsburgh,55,3.8182,0.007999999821186066,29.8
2009-01-18,Pittsburgh,10,4.5,0.15800000429153443,36.5
2009-01-19,Pittsburgh,45,3.7778,0.005999999865889549,36.0
2009-01-20,Pittsburgh,55,4.3636,0.02199999988079071,36.4
2009-01-21,Pittsburgh,65,3.6154,0.003999999910593033,36.8
2009-01-22,Pittsburgh,65,4.0,0.020000000298023225,40.8
2009-01-23,Pittsburgh,55,3.9091,0.0019999999552965165,46.1
2009-01-24,Pittsburgh,40,3.625,0.04199999868869782,46.6
2009-01-25,Pittsburgh,45,4.4444,0.0,36.4
2009-01-26,Pittsburgh,15,4.0,0.010000000149011612,33.7
2009-01-27,Pittsburgh,5,4.0,0.015999999642372132,35.3
2009-01-28,Pittsburgh,30,4.1667,0.21999999582767488,38.3
2009-01-29,Pittsburgh,5,4.0,0.0,39.5
2009-01-31,Pittsburgh,20,3.75,0.04199999868869782,36.9
2009-02-01,Pittsburgh,5,4.0,0.0,43.4
2009-02-02,Pittsburgh,5,4.0,0.06000000238418579,43.3
2009-02-03,Pittsburgh,20,4.5,0.005999999865889549,41.8
2009-02-04,Pittsburgh,20,4.0,0.07799999713897705,37.5
2009-02-05,Pittsburgh,25,4.0,0.0,34.3
2009-02-06,Pittsburgh,35,3.8571,0.003999999910593033,39.0
2009-02-07,Pittsburgh,45,3.7778,0.1540000058710575,46.1
2009-02-08,Pittsburgh,60,3.75,0.17400000095367432,46.6
2009-02-09,Pittsburgh,20,4.25,0.1119999960064888,44.8
2009-02-10,Pittsburgh,50,3.7,0.05,47.8
2009-02-11,Pittsburgh,50,3.5,0.20199999809265137,49.3
2009-02-12,Pittsburgh,35,3.7143,0.054000000655651095,49.5
2009-02-13,Pittsburgh,40,3.75,0.0,44.6
2009-02-14,Pittsburgh,45,3.2222,0.02799999937415123,41.0
2009-02-15,Pittsburgh,25,3.8,0.011999999731779098,40.2
2009-02-16,Pittsburgh,20,4.75,0.08599999994039535,38.8
2009-02-17,Pittsburgh,55,3.5455,0.011999999731779098,38.2
2009-02-18,Pittsburgh,65,3.3077,0.14399999976158143,43.7
2009-02-19,Pittsburgh,20,4.0,0.06599999964237213,43.7
2009-02-20,Pittsburgh,20,3.25,0.005999999865889549,38.9
2009-02-21,Pittsburgh,10,3.5,0.01800000071525574,39.7
2009-02-22,Pittsburgh,35,4.0,0.01600000001490116,43.0
2009-02-23,Pittsburgh,15,4.3333,0.02200000025331974,41.6
2009-02-24,Pittsburgh,20,2.5,0.0,39.2
2009-02-25,Pittsburgh,60,3.9167,0.0,46.7
2009-02-26,Pittsburgh,5,2.0,0.007999999821186066,52.3
2009-02-28,Pittsburgh,10,3.0,0.2079999938607216,45.7
2009-03-01,Pittsburgh,20,3.5,0.43600001335144045,42.6
2009-03-02,Pittsburgh,65,3.5385,0.0019999999552965165,41.3
2009-03-03,Pittsburgh,50,3.3,0.003999999910593033,38.9
2009-03-04,Pittsburgh,5,1.0,0.0,41.5
2009-03-05,Pittsburgh,45,3.8889,0.0,45.5
2009-03-06,Pittsburgh,15,3.6667,0.0,54.8
2009-03-07,Pittsburgh,25,4.0,0.03600000143051148,55.5
2009-03-08,Pittsburgh,10,4.5,0.2879999987781048,57.6
2009-03-09,Pittsburgh,45,2.7778,0.07200000286102295,58.4
2009-03-10,Pittsburgh,40,2.875,0.2059999942779541,53.1
2009-03-11,Pittsburgh,60,3.8333,0.02800000049173832,56.2
2009-03-12,Pittsburgh,25,4.6,0.0,49.9
2009-03-13,Pittsburgh,5,3.0,0.02199999988079071,44.8
2009-03-14,Pittsburgh,40,3.0,0.12000000476837158,46.7
2009-03-15,Pittsburgh,25,3.8,0.11599999666213989,50.4
2009-03-16,Pittsburgh,15,4.0,0.020000000298023225,54.3
2009-03-17,Pittsburgh,35,4.2857,0.0,57.5
2009-03-18,Pittsburgh,5,3.0,0.02800000011920929,59.9
2009-03-20,Pittsburgh,20,3.25,0.0,53.5
2009-03-21,Pittsburgh,35,4.0,0.0,51.2
2009-03-22,Pittsburgh,20,3.25,0.0,50.8
2009-03-23,Pittsburgh,15,4.6667,0.0,49.3
2009-03-24,Pittsburgh,55,4.4545,0.0,52.3
2009-03-25,Pittsburgh,20,3.5,0.1,53.3
2009-03-26,Pittsburgh,25,2.8,0.08800000138580799,52.5
2009-03-27,Pittsburgh,25,3.6,0.13799999952316283,53.0
2009-03-28,Pittsburgh,15,3.3333,0.19800000488758088,55.0
2009-03-29,Pittsburgh,20,3.75,0.04599999971687794,55.7
2009-03-30,Pittsburgh,25,3.2,0.06200000233948231,50.5
2009-03-31,Pittsburgh,30,3.0,0.0,51.4
2009-04-01,Pittsburgh,35,3.2857,0.030000000074505807,58.3
2009-04-02,Pittsburgh,25,3.6,0.06800000071525573,60.9
2009-04-03,Pittsburgh,5,5.0,0.08200000040233135,58.2
2009-04-04,Pittsburgh,5,3.0,0.1,52.4
2009-04-05,Pittsburgh,15,3.6667,0.005999999865889549,54.3
2009-04-06,Pittsburgh,15,3.6667,0.07200000062584877,55.3
2009-04-07,Pittsburgh,25,3.2,0.04000000059604645,52.3
