date,city,count_review,avg_stars,avg_diff_precip,avg_temp
2008-04-18,Cleveland,5,4.0,0.0,66.4
2008-04-19,Cleveland,15,4.0,0.04999999962747097,66.4
2008-04-20,Cleveland,25,2.8,0.06399999782443047,63.4
2008-04-21,Cleveland,20,4.25,0.025999999046325682,62.0
2008-04-23,Cleveland,30,3.8333,0.0,65.9
2008-04-25,Cleveland,5,4.0,0.003999999910593033,67.4
2008-04-27,Cleveland,10,4.5,0.007999999821186066,67.1
2008-04-28,Cleveland,10,4.0,0.30400000512599945,64.4
2008-04-29,Cleveland,15,3.6667,0.058000002056360245,60.9
2008-04-30,Cleveland,15,3.0,0.0,59.2
2008-05-01,Cleveland,5,5.0,0.0,61.5
2008-05-02,Cleveland,15,4.6667,0.23799999319016935,64.5
2008-05-05,Cleveland,15,4.0,0.0019999999552965165,65.8
2008-05-06,Cleveland,30,4.0,0.0,66.9
2008-05-07,Cleveland,5,4.0,0.051999998092651364,69.8
2008-05-08,Cleveland,10,5.0,0.07599999904632568,69.1
2008-05-09,Cleveland,10,4.5,0.1500000014901161,68.5
2008-05-10,Cleveland,10,4.5,0.12799999713897706,68.2
2008-05-11,Cleveland,20,4.5,0.10400000400841236,67.1
2008-05-12,Cleveland,20,4.5,0.15400000512599946,63.0
2008-05-13,Cleveland,20,4.75,0.0019999999552965165,60.3
2008-05-14,Cleveland,5,4.0,0.023999999463558196,64.6
2008-05-15,Cleveland,15,3.0,0.059999998286366464,67.2
2008-05-16,Cleveland,5,4.0,0.09399999976158142,69.7
2008-05-17,Cleveland,5,5.0,0.031999999284744264,67.1
2008-05-18,Cleveland,10,3.5,0.12799999862909317,69.5
2008-05-20,Cleveland,15,2.6667,0.025999999046325682,72.3
2008-05-21,Cleveland,5,4.0,0.04200000017881393,65.0
2008-05-22,Cleveland,10,4.0,0.06400000005960464,59.0
2008-05-23,Cleveland,15,4.0,0.03999999910593033,57.6
2008-05-25,Cleveland,10,4.5,0.0,63.0
2008-05-26,Cleveland,5,4.0,0.003999999910593033,68.1
2008-05-27,Cleveland,10,4.5,0.015999999642372132,68.8
2008-05-28,Cleveland,5,4.0,0.2200000047683716,65.4
2008-05-30,Cleveland,10,3.5,0.0,70.6
2008-05-31,Cleveland,10,4.5,0.08599999733269215,75.8
2008-06-02,Cleveland,5,4.0,0.030000001192092896,74.9
2008-06-03,Cleveland,10,4.5,0.06800000257790088,75.6
2008-06-04,Cleveland,25,3.8,0.04200000055134297,76.2
2008-06-05,Cleveland,5,5.0,0.05600000023841858,76.8
2008-06-06,Cleveland,5,4.0,0.04399999976158142,81.2
2008-06-07,Cleveland,10,4.5,0.0,83.2
2008-06-08,Cleveland,10,4.5,0.005999999865889549,82.2
2008-06-09,Cleveland,10,4.0,0.06800000071525573,84.0
2008-06-11,Cleveland,15,4.0,0.10400000214576721,78.6
2008-06-12,Cleveland,5,1.0,0.0,79.1
2008-06-13,Cleveland,15,4.6667,0.1340000033378601,82.0
2008-06-16,Cleveland,10,3.0,0.003999999910593033,82.3
2008-06-17,Cleveland,5,2.0,0.0,81.4
2008-06-18,Cleveland,25,3.2,0.0,76.8
2008-06-19,Cleveland,25,4.6,0.0,76.5
2008-06-20,Cleveland,15,4.0,0.0,78.1
2008-06-22,Cleveland,10,4.0,0.23799999952316284,81.9
2008-06-23,Cleveland,20,4.25,0.037999999895691874,80.2
2008-06-24,Cleveland,10,5.0,0.02800000011920929,78.8
2008-06-25,Cleveland,15,3.6667,0.04199999868869782,79.9
2008-06-26,Cleveland,10,4.0,0.4259999990463257,82.6
2008-06-28,Cleveland,5,4.0,0.003999999910593033,84.1
2008-06-30,Cleveland,10,3.0,0.0780000001192093,81.1
2008-07-01,Cleveland,5,5.0,0.030000001192092896,79.7
2008-07-02,Cleveland,5,3.0,0.025999999046325682,80.9
2008-07-04,Cleveland,20,3.25,0.22599999606609344,81.1
2008-07-07,Cleveland,5,5.0,0.005999999865889549,82.9
2008-07-08,Cleveland,25,3.0,0.3480000037699938,85.2
2008-07-09,Cleveland,25,2.8,0.13400000222027303,85.1
2008-07-10,Cleveland,10,4.0,0.1419999971985817,80.5
2008-07-11,Cleveland,25,4.6,0.03799999952316284,80.1
2008-07-12,Cleveland,5,4.0,0.17599999904632568,81.2
2008-07-13,Cleveland,20,4.0,0.37399998754262925,81.4
2008-07-14,Cleveland,15,4.3333,0.0,79.1
2008-07-15,Cleveland,75,4.0,0.0,80.6
2008-07-17,Cleveland,15,4.3333,0.0,84.1
2008-07-18,Cleveland,10,3.5,0.0,85.8
2008-07-19,Cleveland,15,4.0,0.0019999999552965165,85.7
2008-07-20,Cleveland,5,5.0,0.007999999821186066,82.9
2008-07-21,Cleveland,20,4.25,0.015999999642372132,84.6
2008-07-22,Cleveland,40,3.5,0.16800000220537187,85.0
2008-07-23,Cleveland,5,5.0,0.023999999836087228,82.0
2008-07-24,Cleveland,10,3.5,0.0800000011920929,81.0
2008-07-25,Cleveland,5,2.0,0.0,81.5
2008-07-26,Cleveland,10,4.0,0.003999999910593033,82.8
2008-07-27,Cleveland,5,2.0,0.0,84.0
2008-07-28,Cleveland,5,5.0,0.051999998092651364,83.6
2008-07-29,Cleveland,5,5.0,0.0,84.1
2008-07-31,Cleveland,10,4.5,0.17200000286102296,85.6
2008-08-01,Cleveland,20,3.75,0.0,86.4
2008-08-02,Cleveland,25,3.0,0.003999999910593033,85.5
2008-08-03,Cleveland,40,4.125,0.0,83.3
2008-08-04,Cleveland,20,3.0,0.0,82.7
2008-08-05,Cleveland,25,3.4,0.1279999990016222,82.7
2008-08-06,Cleveland,20,3.5,0.17400000095367432,84.3
2008-08-07,Cleveland,35,3.7143,0.16600000262260436,82.2
2008-08-08,Cleveland,5,4.0,0.0019999999552965165,79.4
2008-08-09,Cleveland,10,4.5,0.07400000095367432,79.7
2008-08-10,Cleveland,5,3.0,0.04600000157952309,79.5
2008-08-11,Cleveland,10,1.0,0.01800000071525574,79.3
2008-08-15,Cleveland,20,4.75,0.03600000105798244,79.4
2008-08-16,Cleveland,15,4.3333,0.005999999865889549,79.7
2008-08-17,Cleveland,5,3.0,0.057999998331069946,80.1
2008-08-18,Cleveland,45,4.0,0.0,81.0
2008-08-19,Cleveland,15,3.6667,0.0,79.5
2008-08-21,Cleveland,5,5.0,0.0,81.0
2008-08-23,Cleveland,25,3.8,0.0019999999552965165,83.2
2008-08-24,Cleveland,10,3.5,0.02199999988079071,84.0
2008-08-25,Cleveland,10,4.5,0.22999999523162842,79.8
2008-08-26,Cleveland,10,3.5,1.096000026166439,75.1
2008-08-28,Cleveland,20,3.75,0.30399999804794786,76.0
2008-08-29,Cleveland,10,3.0,0.08399999886751175,79.3
2008-08-31,Cleveland,5,1.0,0.03200000002980232,78.6
2008-09-01,Cleveland,5,4.0,0.0,78.1
2008-09-02,Cleveland,5,3.0,0.0,78.1
2008-09-04,Cleveland,15,3.0,0.0,81.9
2008-09-05,Cleveland,5,4.0,0.04599999971687794,80.7
2008-09-06,Cleveland,40,4.375,0.06000000238418579,81.0
2008-09-07,Cleveland,15,5.0,0.010000000149011612,79.5
2008-09-08,Cleveland,15,3.6667,0.003999999910593033,78.1
2008-09-09,Cleveland,40,3.5,0.08999999687075615,76.1
2008-09-10,Cleveland,10,3.5,0.3539999946951866,72.8
2008-09-11,Cleveland,15,4.3333,0.0,71.8
2008-09-13,Cleveland,30,3.6667,0.3240000009536743,76.5
2008-09-14,Cleveland,5,1.0,0.033999998867511746,79.0
2008-09-17,Cleveland,10,4.5,0.005999999865889549,71.0
2008-09-18,Cleveland,15,3.0,0.0,72.3
2008-09-19,Cleveland,5,4.0,0.0,73.2
2008-09-20,Cleveland,15,3.3333,0.0,73.5
2008-09-22,Cleveland,35,4.5714,0.0,73.9
2008-09-23,Cleveland,15,3.6667,0.0,71.9
2008-09-24,Cleveland,15,4.6667,0.0,73.5
2008-09-25,Cleveland,5,5.0,0.0,73.5
2008-09-26,Cleveland,15,2.3333,0.2619999885559082,72.2
2008-09-27,Cleveland,5,5.0,0.04200000055134297,74.8
2008-09-29,Cleveland,20,3.75,0.023999999463558196,74.6
2008-10-01,Cleveland,15,3.6667,0.05400000214576721,70.2
2008-10-03,Cleveland,10,4.5,0.020000000298023225,65.1
2008-10-04,Cleveland,10,4.5,0.03599999919533729,62.2
2008-10-05,Cleveland,10,4.0,0.003999999910593033,62.7
2008-10-07,Cleveland,5,3.0,0.0,64.2
2008-10-08,Cleveland,5,5.0,0.2700000047683716,66.9
2008-10-09,Cleveland,5,4.0,0.06200000233948231,68.1
2008-10-11,Cleveland,35,3.5714,0.0,62.3
2008-10-12,Cleveland,15,3.3333,0.0,61.9
2008-10-13,Cleveland,25,4.2,0.0,63.4
2008-10-14,Cleveland,10,3.0,0.0,65.0
2008-10-15,Cleveland,15,2.3333,0.06200000047683716,66.5
2008-10-16,Cleveland,10,5.0,0.14800000116229056,67.2
2008-10-17,Cleveland,35,2.7143,0.08199999928474426,63.1
2008-10-18,Cleveland,5,5.0,0.0,60.2
2008-10-20,Cleveland,20,4.5,0.011999999731779098,59.3
2008-10-21,Cleveland,15,4.0,0.007999999821186066,60.6
2008-10-22,Cleveland,15,3.6667,0.0,55.1
2008-10-24,Cleveland,15,4.6667,0.05199999883770943,58.1
2008-10-26,Cleveland,20,3.5,0.08600000143051148,59.8
2008-10-27,Cleveland,5,2.0,0.06800000071525573,57.7
2008-10-28,Cleveland,10,4.0,0.025999999046325682,55.1
2008-10-31,Cleveland,15,3.3333,0.0,59.7
2008-11-02,Cleveland,5,5.0,0.015999999642372132,59.1
2008-11-03,Cleveland,10,3.0,0.04999999850988388,60.8
2008-11-04,Cleveland,15,4.3333,0.0,61.1
2008-11-05,Cleveland,10,4.0,0.0,59.4
2008-11-06,Cleveland,35,3.8571,0.0,58.2
2008-11-07,Cleveland,80,3.375,0.09599999785423279,58.3
2008-11-08,Cleveland,5,4.0,0.019999999552965164,56.6
2008-11-10,Cleveland,20,3.75,0.0,45.8
2008-11-11,Cleveland,20,2.25,0.0,47.6
2008-11-12,Cleveland,10,4.5,0.015999999642372132,52.1
2008-11-15,Cleveland,10,5.0,0.2940000113099813,57.6
2008-11-16,Cleveland,30,3.1667,0.04800000078976154,51.7
2008-11-17,Cleveland,15,3.6667,0.045999998599290846,49.8
2008-11-18,Cleveland,25,3.8,0.05600000023841858,46.5
2008-11-19,Cleveland,20,4.75,0.011999999731779098,43.6
2008-11-20,Cleveland,10,4.5,0.020000000670552253,46.6
2008-11-22,Cleveland,30,3.3333,0.003999999910593033,39.9
2008-11-23,Cleveland,35,4.1429,0.0,41.8
2008-11-24,Cleveland,10,2.5,0.043999999016523364,45.0
2008-11-25,Cleveland,30,3.5,0.15799999982118607,48.0
2008-11-26,Cleveland,15,4.6667,0.1440000031143427,44.2
2008-11-27,Cleveland,10,4.0,0.08400000035762786,44.7
2008-11-28,Cleveland,10,3.0,0.0,47.0
2008-11-29,Cleveland,15,3.3333,0.046000000834465024,46.6
2008-11-30,Cleveland,20,3.75,0.3440000057220459,46.3
2008-12-01,Cleveland,15,3.6667,0.10199999809265137,47.3
2008-12-02,Cleveland,30,3.5,0.003999999910593033,44.0
2008-12-04,Cleveland,5,5.0,0.011999999731779098,45.0
2008-12-05,Cleveland,20,4.5,0.007999999821186066,42.4
2008-12-06,Cleveland,30,4.3333,0.046000000834465024,38.1
2008-12-09,Cleveland,10,3.5,0.12999999523162842,46.2
2008-12-11,Cleveland,5,3.0,0.3559999972581863,48.5
2008-12-12,Cleveland,5,4.0,0.13599999994039536,43.0
2008-12-13,Cleveland,10,3.0,0.015999999642372132,39.4
2008-12-15,Cleveland,20,3.5,0.10200000107288361,43.6
2008-12-17,Cleveland,20,4.0,0.1359999980777502,41.1
2008-12-18,Cleveland,10,4.0,0.02199999988079071,42.0
2008-12-19,Cleveland,10,4.5,0.21399999782443047,43.8
2008-12-20,Cleveland,5,4.0,0.2699999988079071,43.1
2008-12-21,Cleveland,35,4.2857,0.047999999672174457,36.9
2008-12-23,Cleveland,15,4.3333,0.09599999785423279,31.9
2008-12-26,Cleveland,5,4.0,0.08400000184774399,40.4
2008-12-27,Cleveland,15,4.3333,0.12200000472366809,44.8
2008-12-28,Cleveland,10,4.5,0.01799999997019768,49.7
2008-12-29,Cleveland,30,4.0,0.0019999999552965165,46.8
2008-12-30,Cleveland,25,3.2,0.0,45.2
2008-12-31,Cleveland,15,4.3333,0.02799999937415123,42.8
2009-01-01,Cleveland,5,4.0,0.0,37.4
2009-01-02,Cleveland,10,3.0,0.005999999865889549,38.3
2009-01-03,Cleveland,25,4.2,0.0019999999552965165,40.5
2009-01-04,Cleveland,5,3.0,0.11399999782443046,41.5
2009-01-06,Cleveland,20,3.0,0.2919999897480011,40.9
2009-01-07,Cleveland,15,4.6667,0.2819999992847443,42.2
2009-01-08,Cleveland,15,4.3333,0.06400000005960464,40.0
2009-01-09,Cleveland,10,4.0,0.03799999952316284,37.5
2009-01-10,Cleveland,10,5.0,0.12199999764561653,39.6
2009-01-12,Cleveland,15,4.3333,0.03200000002980232,40.1
2009-01-13,Cleveland,5,4.0,0.05200000070035458,40.7
2009-01-14,Cleveland,15,3.0,0.03799999952316284,36.1
2009-01-15,Cleveland,15,4.0,0.04000000059604645,34.0
2009-01-17,Cleveland,15,3.0,0.007999999821186066,29.8
2009-01-19,Cleveland,10,4.0,0.005999999865889549,36.0
2009-01-20,Cleveland,5,2.0,0.02199999988079071,36.4
2009-01-21,Cleveland,20,4.5,0.003999999910593033,36.8
2009-01-22,Cleveland,20,4.25,0.020000000298023225,40.8
2009-01-23,Cleveland,15,3.3333,0.0019999999552965165,46.1
2009-01-24,Cleveland,10,3.0,0.04199999868869782,46.6
2009-01-25,Cleveland,65,4.4615,0.0,36.4
2009-01-26,Cleveland,20,4.5,0.010000000149011612,33.7
2009-01-27,Cleveland,20,3.75,0.015999999642372132,35.3
2009-01-28,Cleveland,10,3.5,0.21999999582767488,38.3
2009-01-29,Cleveland,15,4.3333,0.0,39.5
2009-01-30,Cleveland,5,5.0,0.11000000424683094,38.8
2009-01-31,Cleveland,15,4.0,0.04199999868869782,36.9
2009-02-01,Cleveland,5,3.0,0.0,43.4
2009-02-02,Cleveland,5,4.0,0.06000000238418579,43.3
2009-02-03,Cleveland,10,3.5,0.005999999865889549,41.8
2009-02-04,Cleveland,10,4.0,0.07799999713897705,37.5
2009-02-05,Cleveland,5,3.0,0.0,34.3
2009-02-08,Cleveland,20,4.0,0.17400000095367432,46.6
2009-02-09,Cleveland,20,3.5,0.1119999960064888,44.8
2009-02-10,Cleveland,10,4.5,0.05,47.8
2009-02-11,Cleveland,5,5.0,0.20199999809265137,49.3
2009-02-12,Cleveland,5,4.0,0.054000000655651095,49.5
2009-02-13,Cleveland,5,4.0,0.0,44.6
2009-02-14,Cleveland,5,5.0,0.02799999937415123,41.0
2009-02-15,Cleveland,20,4.0,0.011999999731779098,40.2
2009-02-16,Cleveland,20,4.25,0.08599999994039535,38.8
2009-02-17,Cleveland,25,4.4,0.011999999731779098,38.2
2009-02-18,Cleveland,30,4.0,0.14399999976158143,43.7
2009-02-19,Cleveland,30,3.6667,0.06599999964237213,43.7
2009-02-20,Cleveland,15,3.6667,0.005999999865889549,38.9
2009-02-21,Cleveland,25,4.0,0.01800000071525574,39.7
2009-02-22,Cleveland,25,3.4,0.01600000001490116,43.0
2009-02-23,Cleveland,35,3.8571,0.02200000025331974,41.6
2009-02-24,Cleveland,20,3.75,0.0,39.2
2009-02-25,Cleveland,15,4.6667,0.0,46.7
2009-02-26,Cleveland,30,3.0,0.007999999821186066,52.3
2009-02-27,Cleveland,40,4.5,0.10000000186264515,53.4
2009-02-28,Cleveland,10,4.0,0.2079999938607216,45.7
2009-03-01,Cleveland,30,3.8333,0.43600001335144045,42.6
2009-03-02,Cleveland,25,4.6,0.0019999999552965165,41.3
2009-03-03,Cleveland,35,3.4286,0.003999999910593033,38.9
2009-03-04,Cleveland,40,3.625,0.0,41.5
2009-03-05,Cleveland,20,4.0,0.0,45.5
2009-03-06,Cleveland,10,3.0,0.0,54.8
2009-03-07,Cleveland,5,4.0,0.03600000143051148,55.5
2009-03-09,Cleveland,5,5.0,0.07200000286102295,58.4
2009-03-10,Cleveland,25,4.4,0.2059999942779541,53.1
2009-03-11,Cleveland,25,3.8,0.02800000049173832,56.2
2009-03-12,Cleveland,10,4.5,0.0,49.9
2009-03-13,Cleveland,15,3.0,0.02199999988079071,44.8
2009-03-14,Cleveland,20,3.0,0.12000000476837158,46.7
2009-03-15,Cleveland,20,4.0,0.11599999666213989,50.4
2009-03-16,Cleveland,25,2.6,0.020000000298023225,54.3
2009-03-17,Cleveland,10,4.5,0.0,57.5
2009-03-18,Cleveland,35,3.4286,0.02800000011920929,59.9
2009-03-19,Cleveland,15,3.0,0.053999999165534975,56.5
2009-03-21,Cleveland,10,2.5,0.0,51.2
2009-03-22,Cleveland,10,3.5,0.0,50.8
2009-03-23,Cleveland,5,5.0,0.0,49.3
2009-03-24,Cleveland,20,4.0,0.0,52.3
2009-03-25,Cleveland,30,4.5,0.1,53.3
2009-03-26,Cleveland,20,3.75,0.08800000138580799,52.5
2009-03-27,Cleveland,15,4.0,0.13799999952316283,53.0
2009-03-28,Cleveland,5,3.0,0.19800000488758088,55.0
2009-03-29,Cleveland,25,4.0,0.04599999971687794,55.7
2009-03-30,Cleveland,25,3.2,0.06200000233948231,50.5
2009-03-31,Cleveland,25,3.6,0.0,51.4
2009-04-01,Cleveland,25,3.8,0.030000000074505807,58.3
2009-04-02,Cleveland,20,4.0,0.06800000071525573,60.9
2009-04-03,Cleveland,15,4.3333,0.08200000040233135,58.2
2009-04-04,Cleveland,15,4.0,0.1,52.4
2009-04-07,Cleveland,15,4.0,0.04000000059604645,52.3
2009-04-08,Cleveland,5,4.0,0.0,52.5
2009-04-09,Cleveland,25,4.0,0.005999999865889549,52.4
2009-04-10,Cleveland,10,5.0,0.2400000009685755,56.3
2009-04-12,Cleveland,30,3.8333,0.0,52.5
2009-04-13,Cleveland,5,3.0,0.04200000017881393,55.5
2009-04-14,Cleveland,10,4.0,0.12600000016391277,57.8
2009-04-15,Cleveland,10,4.5,0.16399999856948852,51.8
2009-04-16,Cleveland,15,3.6667,0.01800000071525574,51.6
2009-04-17,Cleveland,25,3.6,0.0,55.6
2009-04-18,Cleveland,25,3.2,0.0,61.3
2009-04-19,Cleveland,5,2.0,0.03600000143051148,64.3
2009-04-20,Cleveland,5,5.0,0.1799999974668026,65.1
2009-04-21,Cleveland,15,4.0,0.11199999824166298,62.6
2009-04-22,Cleveland,25,3.4,0.031999999284744264,61.9
2009-04-23,Cleveland,15,3.6667,0.011999999731779098,61.5
2009-04-24,Cleveland,15,3.0,0.0,67.4
2009-04-25,Cleveland,30,3.3333,0.007999999821186066,70.5
2009-04-26,Cleveland,25,3.4,0.0,68.7
2009-04-27,Cleveland,10,4.0,0.0,71.1
2009-04-28,Cleveland,60,3.8333,0.03799999952316284,68.7
2009-04-29,Cleveland,10,3.0,0.0,66.7
2009-04-30,Cleveland,5,4.0,0.06199999824166298,67.5
2009-05-01,Cleveland,15,4.3333,0.08400000035762786,70.2
2009-05-02,Cleveland,15,2.6667,0.1799999952316284,69.8
2009-05-03,Cleveland,30,3.3333,0.0,68.9
2009-05-04,Cleveland,10,4.5,0.07000000067055226,69.2
2009-05-06,Cleveland,15,2.3333,0.11000000014901161,69.4
2009-05-07,Cleveland,5,4.0,0.12400000020861626,72.6
2009-05-08,Cleveland,10,5.0,0.025999999791383743,71.7
2009-05-09,Cleveland,5,5.0,0.011999999731779098,73.7
2009-05-10,Cleveland,15,4.6667,0.024000000581145285,71.5
2009-05-11,Cleveland,20,3.75,0.03400000035762787,66.8
2009-05-12,Cleveland,20,3.75,0.007999999821186066,66.1
2009-05-13,Cleveland,30,3.5,0.03799999952316284,68.3
2009-05-14,Cleveland,15,3.6667,0.05600000023841858,71.1
2009-05-15,Cleveland,30,3.5,0.005999999865889549,72.7
2009-05-16,Cleveland,5,2.0,0.005999999865889549,74.7
2009-05-17,Cleveland,20,3.75,0.10800000131130219,70.4
2009-05-18,Cleveland,20,3.75,0.0,65.9
2009-05-19,Cleveland,15,4.3333,0.0,67.9
2009-05-20,Cleveland,15,4.0,0.0,70.9
2009-05-21,Cleveland,15,4.0,0.02199999988079071,72.7
2009-05-22,Cleveland,20,4.0,0.025999999046325682,70.6
2009-05-23,Cleveland,25,4.0,0.01600000001490116,74.3
2009-05-24,Cleveland,10,3.5,0.2159999944269657,75.7
2009-05-25,Cleveland,25,4.6,0.3060000091791153,74.7
2009-05-26,Cleveland,30,3.8333,0.08399999924004078,76.4
2009-05-28,Cleveland,30,3.3333,0.22200000286102295,75.7
2009-05-29,Cleveland,20,3.5,0.0800000011920929,76.8
2009-05-31,Cleveland,5,3.0,0.0,73.0
2009-06-01,Cleveland,15,3.0,0.014000000059604644,73.9
2009-06-02,Cleveland,35,3.8571,0.057999999076128,73.8
2009-06-03,Cleveland,30,3.8333,0.003999999910593033,73.8
2009-06-04,Cleveland,20,3.25,0.3040000021457672,71.8
2009-06-05,Cleveland,35,3.8571,0.49000000953674316,70.6
2009-06-06,Cleveland,45,3.7778,0.0,69.6
2009-06-07,Cleveland,10,3.0,0.0,73.1
2009-06-08,Cleveland,20,3.0,0.005999999865889549,74.2
2009-06-09,Cleveland,25,4.2,0.005999999865889549,74.7
2009-06-10,Cleveland,20,3.25,0.011999999731779098,74.8
2009-06-11,Cleveland,25,4.2,0.03999999947845936,75.3
2009-06-12,Cleveland,25,3.0,0.09000000208616257,74.5
2009-06-13,Cleveland,10,2.5,0.0,73.5
2009-06-15,Cleveland,20,5.0,0.0,74.6
2009-06-18,Cleveland,10,2.5,1.1959999579936267,77.3
2009-06-19,Cleveland,5,3.0,0.08799999952316284,77.7
2009-06-20,Cleveland,15,3.3333,0.11600000262260438,80.4
2009-06-21,Cleveland,5,2.0,0.0,78.9
2009-06-22,Cleveland,20,3.0,0.0,77.9
2009-06-23,Cleveland,10,4.0,0.0,80.4
2009-06-24,Cleveland,10,4.5,0.0,81.9
2009-06-25,Cleveland,5,2.0,0.06800000071525573,82.2
2009-06-26,Cleveland,5,5.0,0.003999999910593033,82.3
2009-06-27,Cleveland,10,3.5,0.0,82.0
2009-06-28,Cleveland,5,5.0,0.005999999865889549,83.0
2009-06-29,Cleveland,25,3.4,0.0,68.1
2009-06-30,Cleveland,10,3.0,0.030000001192092896,81.3
2009-07-01,Cleveland,20,3.0,0.0560000017285347,79.1
2009-07-02,Cleveland,15,2.6667,0.04999999888241291,77.3
2009-07-04,Cleveland,10,3.5,0.003999999910593033,76.9
2009-07-06,Cleveland,10,3.5,0.0,80.8
2009-07-07,Cleveland,10,5.0,0.0,80.5
2009-07-08,Cleveland,10,3.5,0.0,79.3
2009-07-10,Cleveland,10,2.5,0.0,80.8
2009-07-11,Cleveland,5,3.0,0.16200000047683716,84.2
2009-07-12,Cleveland,10,5.0,0.0019999999552965165,84.3
2009-07-13,Cleveland,15,3.6667,0.0019999999552965165,82.6
2009-07-14,Cleveland,10,3.5,0.0,80.8
